Time (sec), Commanded Roll (deg), Reported Roll (deg), Commanded Altitude MSL (m), Reported Altitude MSL (m), Latitude (deg), Longitude (deg)
3218.684,0.0,0.0,0.0,0.0,0.0,0.0
3218.717,0.0,0.0,0.0,0.0,0.0,0.0
3218.75,0.0,0.0,0.0,0.0,0.0,0.0
3218.784,0.0,0.0,0.0,0.0,0.0,0.0
3218.819,0.0,0.0,0.0,0.0,0.0,0.0
3218.848,0.0,0.0,0.0,0.0,0.0,0.0
3218.88,0.0,0.0,0.0,0.0,0.0,0.0
3218.912,0.0,0.0,0.0,0.0,0.0,0.0
3218.942,0.0,0.0,0.0,0.0,0.0,0.0
3218.975,0.0,0.0,0.0,0.0,0.0,0.0
3219.01,0.0,0.0,0.0,0.0,0.0,0.0
3219.041,0.0,0.0,0.0,0.0,0.0,0.0
3219.072,0.0,0.0,0.0,0.0,0.0,0.0
3219.101,0.0,0.0,0.0,0.0,0.0,0.0
3219.131,0.0,0.0,0.0,0.0,0.0,0.0
3219.156,0.0,0.0,0.0,0.0,0.0,0.0
3219.182,0.0,0.0,0.0,0.0,0.0,0.0
3219.217,0.0,0.0,0.0,0.0,0.0,0.0
3219.252,0.0,0.0,0.0,0.0,0.0,0.0
3219.278,0.0,0.0,0.0,0.0,0.0,0.0
3219.312,0.0,0.0,0.0,0.0,0.0,0.0
3219.342,0.0,0.0,0.0,0.0,0.0,0.0
3219.368,0.0,0.0,0.0,0.0,0.0,0.0
3219.393,0.0,0.0,0.0,0.0,0.0,0.0
3219.419,0.0,0.0,0.0,0.0,0.0,0.0
3219.446,0.0,0.0,0.0,0.0,0.0,0.0
3219.48,0.0,0.0,0.0,0.0,0.0,0.0
3219.512,0.0,0.0,0.0,0.0,0.0,0.0
3219.542,0.0,0.0,0.0,0.0,0.0,0.0
3219.572,0.0,0.0,0.0,0.0,0.0,0.0
3219.601,0.0,0.0,0.0,0.0,0.0,0.0
3219.63,0.0,0.0,0.0,0.0,0.0,0.0
3219.661,0.0,0.0,0.0,0.0,0.0,0.0
3219.691,0.0,0.0,0.0,0.0,0.0,0.0
3219.722,0.0,0.0,0.0,0.0,0.0,0.0
3219.757,0.0,0.0,0.0,0.0,0.0,0.0
3219.792,0.0,0.0,0.0,0.0,0.0,0.0
3219.827,0.0,0.0,0.0,0.0,0.0,0.0
3219.856,0.0,0.0,0.0,0.0,0.0,0.0
3219.891,0.0,0.0,0.0,0.0,0.0,0.0
3219.922,0.0,0.0,0.0,0.0,0.0,0.0
3219.951,0.0,0.0,0.0,0.0,0.0,0.0
3219.981,0.0,0.0,0.0,0.0,0.0,0.0
3220.012,0.0,0.0,0.0,0.0,0.0,0.0
3220.044,0.0,0.0,0.0,0.0,0.0,0.0
3220.078,0.0,0.0,0.0,0.0,0.0,0.0
3220.104,0.0,0.0,0.0,0.0,0.0,0.0
3220.135,0.0,0.0,0.0,0.0,0.0,0.0
3220.161,0.0,0.0,0.0,0.0,0.0,0.0
3220.192,0.0,0.0,0.0,0.0,0.0,0.0
3220.227,0.0,0.0,0.0,0.0,0.0,0.0
3220.262,0.0,0.0,0.0,0.0,0.0,0.0
3220.297,0.0,0.0,0.0,0.0,0.0,0.0
3220.33,0.0,0.0,0.0,0.0,0.0,0.0
3220.356,0.0,0.0,0.0,0.0,0.0,0.0
3220.381,0.0,0.0,0.0,0.0,0.0,0.0
3220.412,0.0,0.0,0.0,0.0,0.0,0.0
3220.447,0.0,0.0,0.0,0.0,0.0,0.0
3220.48,0.0,0.0,0.0,0.0,0.0,0.0
3220.51,0.0,0.0,0.0,0.0,0.0,0.0
3220.542,0.0,0.0,0.0,0.0,0.0,0.0
3220.572,0.0,0.0,0.0,0.0,0.0,0.0
3220.606,0.0,0.0,0.0,0.0,0.0,0.0
3220.634,0.0,0.0,0.0,0.0,0.0,0.0
3220.667,0.0,0.0,0.0,0.0,0.0,0.0
3220.693,0.0,0.0,0.0,0.0,0.0,0.0
3220.719,0.0,0.0,0.0,0.0,0.0,0.0
3220.75,0.0,0.0,0.0,0.0,0.0,0.0
3220.786,0.0,0.0,0.0,0.0,0.0,0.0
3220.821,0.0,0.0,0.0,0.0,0.0,0.0
3220.855,0.0,0.0,0.0,0.0,0.0,0.0
3220.89,0.0,0.0,0.0,0.0,0.0,0.0
3220.918,0.0,0.0,0.0,0.0,0.0,0.0
3220.951,0.0,0.0,0.0,0.0,0.0,0.0
3220.98,0.0,0.0,0.0,0.0,0.0,0.0
3221.014,0.0,0.0,0.0,0.0,0.0,0.0
3221.05,0.0,0.0,0.0,0.0,0.0,0.0
3221.08,0.0,0.0,0.0,0.0,0.0,0.0
3221.11,0.0,0.0,0.0,0.0,0.0,0.0
3221.146,0.0,0.0,0.0,0.0,0.0,0.0
3221.173,0.0,0.0,0.0,0.0,0.0,0.0
3221.201,0.0,0.0,0.0,0.0,0.0,0.0
3221.23,0.0,0.0,0.0,0.0,0.0,0.0
3221.261,0.0,0.0,0.0,0.0,0.0,0.0
3221.292,0.0,0.0,0.0,0.0,0.0,0.0
3221.322,0.0,0.0,0.0,0.0,0.0,0.0
3221.349,0.0,0.0,0.0,0.0,0.0,0.0
3221.384,0.0,0.0,0.0,0.0,0.0,0.0
3221.417,0.0,0.0,0.0,0.0,0.0,0.0
3221.446,0.0,0.0,0.0,0.0,0.0,0.0
3221.48,0.0,0.0,0.0,0.0,0.0,0.0
3221.512,0.0,0.0,0.0,0.0,0.0,0.0
3221.542,0.0,0.0,0.0,0.0,0.0,0.0
3221.577,0.0,0.0,0.0,0.0,0.0,0.0
3221.612,0.0,0.0,0.0,0.0,0.0,0.0
3221.642,0.0,0.0,0.0,0.0,0.0,0.0
3221.672,0.0,0.0,0.0,0.0,0.0,0.0
3221.701,0.0,0.0,0.0,0.0,0.0,0.0
3221.731,0.0,0.0,0.0,0.0,0.0,0.0
3221.762,0.0,0.0,0.0,0.0,0.0,0.0
3221.797,0.0,0.0,0.0,0.0,0.0,0.0
3221.83,0.0,0.0,0.0,0.0,0.0,0.0
3221.861,0.0,0.0,0.0,0.0,0.0,0.0
3221.892,0.0,0.0,0.0,0.0,0.0,0.0
3221.922,0.0,0.0,0.0,0.0,0.0,0.0
3221.957,0.0,0.0,0.0,0.0,0.0,0.0
3221.992,0.0,0.0,0.0,0.0,0.0,0.0
3222.017,0.0,0.0,0.0,0.0,0.0,0.0
3222.046,0.0,0.0,0.0,0.0,0.0,0.0
3222.081,0.0,0.0,0.0,0.0,0.0,0.0
3222.112,0.0,0.0,0.0,0.0,0.0,0.0
3222.142,0.0,0.0,0.0,0.0,0.0,0.0
3222.167,0.0,0.0,0.0,0.0,0.0,0.0
3222.195,0.0,0.0,0.0,0.0,0.0,0.0
3222.23,0.0,0.0,0.0,0.0,0.0,0.0
3222.261,0.0,0.0,0.0,0.0,0.0,0.0
3222.286,0.0,0.0,0.0,0.0,0.0,0.0
3222.317,0.0,0.0,0.0,0.0,0.0,0.0
3222.342,0.0,0.0,0.0,0.0,0.0,0.0
3222.373,0.0,0.0,0.0,0.0,0.0,0.0
3222.4,0.0,0.0,0.0,0.0,0.0,0.0
3222.425,0.0,0.0,0.0,0.0,0.0,0.0
3222.451,0.0,0.0,0.0,0.0,0.0,0.0
3222.48,0.0,0.0,0.0,0.0,0.0,0.0
3222.512,0.0,0.0,0.0,0.0,0.0,0.0
3222.547,0.0,0.0,0.0,0.0,0.0,0.0
3222.58,0.0,0.0,0.0,0.0,0.0,0.0
3222.612,0.0,0.0,0.0,0.0,0.0,0.0
3222.642,0.0,0.0,0.0,0.0,0.0,0.0
3222.677,0.0,0.0,0.0,0.0,0.0,0.0
3222.703,0.0,0.0,0.0,0.0,0.0,0.0
3222.738,0.0,0.0,0.0,0.0,0.0,0.0
3222.769,0.0,0.0,0.0,0.0,0.0,0.0
3222.801,0.0,0.0,0.0,0.0,0.0,0.0
3222.83,0.0,0.0,0.0,0.0,0.0,0.0
3222.865,0.0,0.0,0.0,0.0,0.0,0.0
3222.892,0.0,0.0,0.0,0.0,0.0,0.0
3222.923,0.0,0.0,0.0,0.0,0.0,0.0
3222.951,0.0,0.0,0.0,0.0,0.0,0.0
3222.98,0.0,0.0,0.0,0.0,0.0,0.0
3223.011,0.0,0.0,0.0,0.0,0.0,0.0
3223.042,0.0,0.0,0.0,0.0,0.0,0.0
3223.068,0.0,0.0,0.0,0.0,0.0,0.0
3223.098,0.0,0.0,0.0,0.0,0.0,0.0
3223.126,0.0,0.0,0.0,0.0,0.0,0.0
3223.162,0.0,0.0,0.0,0.0,0.0,0.0
3223.193,0.0,0.0,0.0,0.0,0.0,0.0
3223.222,0.0,0.0,0.0,0.0,0.0,0.0
3223.251,0.0,0.0,0.0,0.0,0.0,0.0
3223.281,0.0,0.0,0.0,0.0,0.0,0.0
3223.312,0.0,0.0,0.0,0.0,0.0,0.0
3223.342,0.0,0.0,0.0,0.0,0.0,0.0
3223.377,0.0,0.0,0.0,0.0,0.0,0.0
3223.408,0.0,0.0,0.0,0.0,0.0,0.0
3223.441,0.0,0.0,0.0,0.0,0.0,0.0
3223.47,0.0,0.0,0.0,0.0,0.0,0.0
3223.501,0.0,0.0,0.0,0.0,0.0,0.0
3223.534,0.0,0.0,0.0,0.0,0.0,0.0
3223.561,0.0,0.0,0.0,0.0,0.0,0.0
3223.596,0.0,0.0,0.0,0.0,0.0,0.0
3223.631,0.0,0.0,0.0,0.0,0.0,0.0
3223.661,0.0,0.0,0.0,0.0,0.0,0.0
3223.692,0.0,0.0,0.0,0.0,0.0,0.0
3223.723,0.0,0.0,0.0,0.0,0.0,0.0
3223.751,0.0,0.0,0.0,0.0,0.0,0.0
3223.78,0.0,0.0,0.0,0.0,0.0,0.0
3223.815,0.0,0.0,0.0,0.0,0.0,0.0
3223.85,0.0,0.0,0.0,0.0,0.0,0.0
3223.878,0.0,0.0,0.0,0.0,0.0,0.0
3223.912,0.0,0.0,0.0,0.0,0.0,0.0
3223.943,0.0,0.0,0.0,0.0,0.0,0.0
3223.969,0.0,0.0,0.0,0.0,0.0,0.0
3224.001,0.0,0.0,0.0,0.0,0.0,0.0
3224.031,0.0,0.0,0.0,0.0,0.0,0.0
3224.057,0.0,0.0,0.0,0.0,0.0,0.0
3224.082,0.0,0.0,0.0,0.0,0.0,0.0
3224.107,0.0,0.0,0.0,0.0,0.0,0.0
3224.133,0.0,0.0,0.0,0.0,0.0,0.0
3224.163,0.0,0.0,0.0,0.0,0.0,0.0
3224.198,0.0,0.0,0.0,0.0,0.0,0.0
3224.23,0.0,0.0,0.0,0.0,0.0,0.0
3224.261,0.0,0.0,0.0,0.0,0.0,0.0
3224.294,0.0,0.0,0.0,0.0,0.0,0.0
3224.329,0.0,0.0,0.0,0.0,0.0,0.0
3224.36,0.0,0.0,0.0,0.0,0.0,0.0
3224.386,0.0,0.0,0.0,0.0,0.0,0.0
3224.413,0.0,0.0,0.0,0.0,0.0,0.0
3224.444,0.0,0.0,0.0,0.0,0.0,0.0
3224.474,0.0,0.0,0.0,0.0,0.0,0.0
3224.502,0.0,0.0,0.0,0.0,0.0,0.0
3224.527,0.0,0.0,0.0,0.0,0.0,0.0
3224.554,0.0,0.0,0.0,0.0,0.0,0.0
3224.58,0.0,0.0,0.0,0.0,0.0,0.0
3224.612,0.0,0.0,0.0,0.0,0.0,0.0
3224.638,0.0,0.0,0.0,0.0,0.0,0.0
3224.665,0.0,0.0,0.0,0.0,0.0,0.0
3224.69,0.0,0.0,0.0,0.0,0.0,0.0
3224.72,0.0,0.0,0.0,0.0,0.0,0.0
3224.746,0.0,0.0,0.0,0.0,0.0,0.0
3224.772,0.0,0.0,0.0,0.0,0.0,0.0
3224.797,0.0,0.0,0.0,0.0,0.0,0.0
3224.822,0.0,0.0,0.0,0.0,0.0,0.0
3224.856,0.0,0.0,0.0,0.0,0.0,0.0
3224.882,0.0,0.0,0.0,0.0,0.0,0.0
3224.908,0.0,0.0,0.0,0.0,0.0,0.0
3224.943,0.0,0.0,0.0,0.0,0.0,0.0
3224.978,0.0,0.0,0.0,0.0,0.0,0.0
3225.009,0.0,0.0,0.0,0.0,0.0,0.0
3225.034,0.0,0.0,0.0,0.0,0.0,0.0
3225.06,0.0,0.0,0.0,0.0,0.0,0.0
3225.085,0.0,0.0,0.0,0.0,0.0,0.0
3225.114,0.0,0.0,0.0,0.0,0.0,0.0
3225.14,0.0,0.0,0.0,0.0,0.0,0.0
3225.166,0.0,0.0,0.0,0.0,0.0,0.0
3225.196,0.0,0.0,0.0,0.0,0.0,0.0
3225.222,0.0,0.0,0.0,0.0,0.0,0.0
3225.247,0.0,0.0,0.0,0.0,0.0,0.0
3225.273,0.0,0.0,0.0,0.0,0.0,0.0
3225.301,0.0,0.0,0.0,0.0,0.0,0.0
3225.33,0.0,0.0,0.0,0.0,0.0,0.0
3225.355,0.0,0.0,0.0,0.0,0.0,0.0
3225.383,0.0,0.0,0.0,0.0,0.0,0.0
3225.409,0.0,0.0,0.0,0.0,0.0,0.0
3225.442,0.0,0.0,0.0,0.0,0.0,0.0
3225.472,0.0,0.0,0.0,0.0,0.0,0.0
3225.505,0.0,0.0,0.0,0.0,0.0,0.0
3225.533,0.0,0.0,0.0,0.0,0.0,0.0
3225.567,0.0,0.0,0.0,0.0,0.0,0.0
3225.592,0.0,0.0,0.0,0.0,0.0,0.0
3225.618,0.0,0.0,0.0,0.0,0.0,0.0
3225.65,0.0,0.0,0.0,0.0,0.0,0.0
3225.679,0.0,0.0,0.0,0.0,0.0,0.0
3225.711,0.0,0.0,0.0,0.0,0.0,0.0
3225.741,0.0,0.0,0.0,0.0,0.0,0.0
3225.771,0.0,0.0,0.0,0.0,0.0,0.0
3225.797,0.0,0.0,0.0,0.0,0.0,0.0
3225.829,0.0,0.0,0.0,0.0,0.0,0.0
3225.864,0.0,0.0,0.0,0.0,0.0,0.0
3225.899,0.0,0.0,0.0,0.0,0.0,0.0
3225.934,0.0,0.0,0.0,0.0,0.0,0.0
3225.965,0.0,0.0,0.0,0.0,0.0,0.0
3225.999,0.0,0.0,0.0,0.0,0.0,0.0
3226.026,0.0,0.0,0.0,0.0,0.0,0.0
3226.055,0.0,0.0,0.0,0.0,0.0,0.0
3226.082,0.0,0.0,0.0,0.0,0.0,0.0
3226.108,0.0,0.0,0.0,0.0,0.0,0.0
3226.137,0.0,0.0,0.0,0.0,0.0,0.0
3226.169,0.0,0.0,0.0,0.0,0.0,0.0
3226.199,0.0,0.0,0.0,0.0,0.0,0.0
3226.232,0.0,0.0,0.0,0.0,0.0,0.0
3226.259,0.0,0.0,0.0,0.0,0.0,0.0
3226.29,0.0,0.0,0.0,0.0,0.0,0.0
3226.324,0.0,0.0,0.0,0.0,0.0,0.0
3226.349,0.0,0.0,0.0,0.0,0.0,0.0
3226.375,0.0,0.0,0.0,0.0,0.0,0.0
3226.409,0.0,0.0,0.0,0.0,0.0,0.0
3226.44,0.0,0.0,0.0,0.0,0.0,0.0
3226.465,0.0,0.0,0.0,0.0,0.0,0.0
3226.498,0.0,0.0,0.0,0.0,0.0,0.0
3226.531,0.0,0.0,0.0,0.0,0.0,0.0
3226.563,0.0,0.0,0.0,0.0,0.0,0.0
3226.589,0.0,0.0,0.0,0.0,0.0,0.0
3226.619,0.0,0.0,0.0,0.0,0.0,0.0
3226.648,0.0,0.0,0.0,0.0,0.0,0.0
3226.681,0.0,0.0,0.0,0.0,0.0,0.0
3226.707,0.0,0.0,0.0,0.0,0.0,0.0
3226.739,0.0,0.0,0.0,0.0,0.0,0.0
3226.774,0.0,0.0,0.0,0.0,0.0,0.0
3226.809,0.0,0.0,0.0,0.0,0.0,0.0
3226.844,0.0,0.0,0.0,0.0,0.0,0.0
3226.879,0.0,0.0,0.0,0.0,0.0,0.0
3226.907,0.0,0.0,0.0,0.0,0.0,0.0
3226.937,0.0,0.0,0.0,0.0,0.0,0.0
3226.968,0.0,0.0,0.0,0.0,0.0,0.0
3226.997,0.0,0.0,0.0,0.0,0.0,0.0
3227.026,0.0,0.0,0.0,0.0,0.0,0.0
3227.057,0.0,0.0,0.0,0.0,0.0,0.0
3227.092,0.0,0.0,0.0,0.0,0.0,0.0
3227.122,0.0,0.0,0.0,0.0,0.0,0.0
3227.152,0.0,0.0,0.0,0.0,0.0,0.0
3227.187,0.0,0.0,0.0,0.0,0.0,0.0
3227.218,0.0,0.0,0.0,0.0,0.0,0.0
3227.246,0.0,0.0,0.0,0.0,0.0,0.0
3227.276,0.0,0.0,0.0,0.0,0.0,0.0
3227.308,0.0,0.0,0.0,0.0,0.0,0.0
3227.338,0.0,0.0,0.0,0.0,0.0,0.0
3227.363,0.0,0.0,0.0,0.0,0.0,0.0
3227.396,0.0,0.0,0.0,0.0,0.0,0.0
3227.424,0.0,0.0,0.0,0.0,0.0,0.0
3227.452,0.0,0.0,0.0,0.0,0.0,0.0
3227.479,0.0,0.0,0.0,0.0,0.0,0.0
3227.505,0.0,0.0,0.0,0.0,0.0,0.0
3227.537,0.0,0.0,0.0,0.0,0.0,0.0
3227.565,0.0,0.0,0.0,0.0,0.0,0.0
3227.596,0.0,0.0,0.0,0.0,0.0,0.0
3227.631,0.0,0.0,0.0,0.0,0.0,0.0
3227.662,0.0,0.0,0.0,0.0,0.0,0.0
3227.695,0.0,0.0,0.0,0.0,0.0,0.0
3227.725,0.0,0.0,0.0,0.0,0.0,0.0
3227.752,0.0,0.0,0.0,0.0,0.0,0.0
3227.787,0.0,0.0,0.0,0.0,0.0,0.0
3227.812,0.0,0.0,0.0,0.0,0.0,0.0
3227.846,0.0,0.0,0.0,0.0,0.0,0.0
3227.881,0.0,0.0,0.0,0.0,0.0,0.0
3227.916,0.0,0.0,0.0,0.0,0.0,0.0
3227.951,0.0,0.0,0.0,0.0,0.0,0.0
3227.978,0.0,0.0,0.0,0.0,0.0,0.0
3228.008,0.0,0.0,0.0,0.0,0.0,0.0
3228.036,0.0,0.0,0.0,0.0,0.0,0.0
3228.061,0.0,0.0,0.0,0.0,0.0,0.0
3228.09,0.0,0.0,0.0,0.0,0.0,0.0
3228.124,0.0,0.0,0.0,0.0,0.0,0.0
3228.157,0.0,0.0,0.0,0.0,0.0,0.0
3228.187,0.0,0.0,0.0,0.0,0.0,0.0
3228.219,0.0,0.0,0.0,0.0,0.0,0.0
3228.244,0.0,0.0,0.0,0.0,0.0,0.0
3228.278,0.0,0.0,0.0,0.0,0.0,0.0
3228.304,0.0,0.0,0.0,0.0,0.0,0.0
3228.336,0.0,0.0,0.0,0.0,0.0,0.0
3228.367,0.0,0.0,0.0,0.0,0.0,0.0
3228.394,0.0,0.0,0.0,0.0,0.0,0.0
3228.427,0.0,0.0,0.0,0.0,0.0,0.0
3228.454,0.0,0.0,0.0,0.0,0.0,0.0
3228.485,0.0,0.0,0.0,0.0,0.0,0.0
3228.516,0.0,0.0,0.0,0.0,0.0,0.0
3228.541,0.0,0.0,0.0,0.0,0.0,0.0
3228.573,0.0,0.0,0.0,0.0,0.0,0.0
3228.604,0.0,0.0,0.0,0.0,0.0,0.0
3228.635,0.0,0.0,0.0,0.0,0.0,0.0
3228.67,0.0,0.0,0.0,0.0,0.0,0.0
3228.703,0.0,0.0,0.0,0.0,0.0,0.0
3228.733,0.0,0.0,0.0,0.0,0.0,0.0
3228.767,0.0,0.0,0.0,0.0,0.0,0.0
3228.802,0.0,0.0,0.0,0.0,0.0,0.0
3228.828,0.0,0.0,0.0,0.0,0.0,0.0
3228.859,0.0,0.0,0.0,0.0,0.0,0.0
3228.893,0.0,0.0,0.0,0.0,0.0,0.0
3228.918,0.0,0.0,0.0,0.0,0.0,0.0
3228.943,0.0,0.0,0.0,0.0,0.0,0.0
3228.976,0.0,0.0,0.0,0.0,0.0,0.0
3229.004,0.0,0.0,0.0,0.0,0.0,0.0
3229.035,0.0,0.0,0.0,0.0,0.0,0.0
3229.062,0.0,0.0,0.0,0.0,0.0,0.0
3229.093,0.0,0.0,0.0,0.0,0.0,0.0
3229.122,0.0,0.0,0.0,0.0,0.0,0.0
3229.149,0.0,0.0,0.0,0.0,0.0,0.0
3229.176,0.0,0.0,0.0,0.0,0.0,0.0
3229.204,0.0,0.0,0.0,0.0,0.0,0.0
3229.234,0.0,0.0,0.0,0.0,0.0,0.0
3229.259,0.0,0.0,0.0,0.0,0.0,0.0
3229.292,0.0,0.0,0.0,0.0,0.0,0.0
3229.327,0.0,0.0,0.0,0.0,0.0,0.0
3229.359,0.0,0.0,0.0,0.0,0.0,0.0
3229.385,0.0,0.0,0.0,0.0,0.0,0.0
3229.41,0.0,0.0,0.0,0.0,0.0,0.0
3229.442,0.0,0.0,0.0,0.0,0.0,0.0
3229.477,0.0,0.0,0.0,0.0,0.0,0.0
3229.507,0.0,0.0,0.0,0.0,0.0,0.0
3229.534,0.0,0.0,0.0,0.0,0.0,0.0
3229.565,0.0,0.0,0.0,0.0,0.0,0.0
3229.592,0.0,0.0,0.0,0.0,0.0,0.0
3229.621,0.0,0.0,0.0,0.0,0.0,0.0
3229.652,0.0,0.0,0.0,0.0,0.0,0.0
3229.683,0.0,0.0,0.0,0.0,0.0,0.0
3229.708,0.0,0.0,0.0,0.0,0.0,0.0
3229.733,0.0,0.0,0.0,0.0,0.0,0.0
3229.763,0.0,0.0,0.0,0.0,0.0,0.0
3229.79,0.0,0.0,0.0,0.0,0.0,0.0
3229.821,0.0,0.0,0.0,0.0,0.0,0.0
3229.853,0.0,0.0,0.0,0.0,0.0,0.0
3229.879,0.0,0.0,0.0,0.0,0.0,0.0
3229.908,0.0,0.0,0.0,0.0,0.0,0.0
3229.941,0.0,0.0,0.0,0.0,0.0,0.0
3229.971,0.0,0.0,0.0,0.0,0.0,0.0
3229.996,0.0,0.0,0.0,0.0,0.0,0.0
3230.026,0.0,0.0,0.0,0.0,0.0,0.0
3230.057,0.0,0.0,0.0,0.0,0.0,0.0
3230.082,0.0,0.0,0.0,0.0,0.0,0.0
3230.11,0.0,0.0,0.0,0.0,0.0,0.0
3230.141,0.0,0.0,0.0,0.0,0.0,0.0
3230.166,0.0,0.0,0.0,0.0,0.0,0.0
3230.196,0.0,0.0,0.0,0.0,0.0,0.0
3230.226,0.0,0.0,0.0,0.0,0.0,0.0
3230.254,0.0,0.0,0.0,0.0,0.0,0.0
3230.28,0.0,0.0,0.0,0.0,0.0,0.0
3230.305,0.0,0.0,0.0,0.0,0.0,0.0
3230.331,0.0,0.0,0.0,0.0,0.0,0.0
3230.362,0.0,0.0,0.0,0.0,0.0,0.0
3230.397,0.0,0.0,0.0,0.0,0.0,0.0
3230.428,0.0,0.0,0.0,0.0,0.0,0.0
3230.459,0.0,0.0,0.0,0.0,0.0,0.0
3230.491,0.0,0.0,0.0,0.0,0.0,0.0
3230.526,0.0,0.0,0.0,0.0,0.0,0.0
3230.556,0.0,0.0,0.0,0.0,0.0,0.0
3230.582,0.0,0.0,0.0,0.0,0.0,0.0
3230.607,0.0,0.0,0.0,0.0,0.0,0.0
3230.64,0.0,0.0,0.0,0.0,0.0,0.0
3230.675,0.0,0.0,0.0,0.0,0.0,0.0
3230.71,0.0,0.0,0.0,0.0,0.0,0.0
3230.741,0.0,0.0,0.0,0.0,0.0,0.0
3230.767,0.0,0.0,0.0,0.0,0.0,0.0
3230.795,0.0,0.0,0.0,0.0,0.0,0.0
3230.83,0.0,0.0,0.0,0.0,0.0,0.0
3230.859,0.0,0.0,0.0,0.0,0.0,0.0
3230.891,0.0,0.0,0.0,0.0,0.0,0.0
3230.923,0.0,0.0,0.0,0.0,0.0,0.0
3230.95,0.0,0.0,0.0,0.0,0.0,0.0
3230.981,0.0,0.0,0.0,0.0,0.0,0.0
3231.011,0.0,0.0,0.0,0.0,0.0,0.0
3231.045,0.0,0.0,0.0,0.0,0.0,0.0
3231.079,0.0,0.0,0.0,0.0,0.0,0.0
3231.104,0.0,0.0,0.0,0.0,0.0,0.0
3231.13,0.0,0.0,0.0,0.0,0.0,0.0
3231.16,0.0,0.0,0.0,0.0,0.0,0.0
3231.189,0.0,0.0,0.0,0.0,0.0,0.0
3231.214,0.0,0.0,0.0,0.0,0.0,0.0
3231.24,0.0,0.0,0.0,0.0,0.0,0.0
3231.269,0.0,0.0,0.0,0.0,0.0,0.0
3231.298,0.0,0.0,0.0,0.0,0.0,0.0
3231.324,0.0,0.0,0.0,0.0,0.0,0.0
3231.349,0.0,0.0,0.0,0.0,0.0,0.0
3231.374,0.0,0.0,0.0,0.0,0.0,0.0
3231.406,0.0,0.0,0.0,0.0,0.0,0.0
3231.438,0.0,0.0,0.0,0.0,0.0,0.0
3231.463,0.0,0.0,0.0,0.0,0.0,0.0
3231.498,0.0,0.0,0.0,0.0,0.0,0.0
3231.528,0.0,0.0,0.0,0.0,0.0,0.0
3231.56,0.0,0.0,0.0,0.0,0.0,0.0
3231.595,0.0,0.0,0.0,0.0,0.0,0.0
3231.621,0.0,0.0,0.0,0.0,0.0,0.0
3231.656,0.0,0.0,0.0,0.0,0.0,0.0
3231.69,0.0,0.0,0.0,0.0,0.0,0.0
3231.725,0.0,0.0,0.0,0.0,0.0,0.0
3231.756,0.0,0.0,0.0,0.0,0.0,0.0
3231.788,0.0,0.0,0.0,0.0,0.0,0.0
3231.818,0.0,0.0,0.0,0.0,0.0,0.0
3231.853,0.0,0.0,0.0,0.0,0.0,0.0
3231.888,0.0,0.0,0.0,0.0,0.0,0.0
3231.923,0.0,0.0,0.0,0.0,0.0,0.0
3231.955,0.0,0.0,0.0,0.0,0.0,0.0
3231.98,0.0,0.0,0.0,0.0,0.0,0.0
3232.009,0.0,0.0,0.0,0.0,0.0,0.0
3232.04,0.0,0.0,0.0,0.0,0.0,0.0
3232.075,0.0,0.0,0.0,0.0,0.0,0.0
3232.11,0.0,0.0,0.0,0.0,0.0,0.0
3232.145,0.0,0.0,0.0,0.0,0.0,0.0
3232.179,0.0,0.0,0.0,0.0,0.0,0.0
3232.214,0.0,0.0,0.0,0.0,0.0,0.0
3232.248,0.0,0.0,0.0,0.0,0.0,0.0
3232.274,0.0,0.0,0.0,0.0,0.0,0.0
3232.308,0.0,0.0,0.0,0.0,0.0,0.0
3232.337,0.0,0.0,0.0,0.0,0.0,0.0
3232.364,0.0,0.0,0.0,0.0,0.0,0.0
3232.397,0.0,0.0,0.0,0.0,0.0,0.0
3232.428,0.0,0.0,0.0,0.0,0.0,0.0
3232.454,0.0,0.0,0.0,0.0,0.0,0.0
3232.479,0.0,0.0,0.0,0.0,0.0,0.0
3232.504,0.0,0.0,0.0,0.0,0.0,0.0
3232.537,0.0,0.0,0.0,0.0,0.0,0.0
3232.567,0.0,0.0,0.0,0.0,0.0,0.0
3232.599,0.0,0.0,0.0,0.0,0.0,0.0
3232.628,0.0,0.0,0.0,0.0,0.0,0.0
3232.663,0.0,0.0,0.0,0.0,0.0,0.0
3232.698,0.0,0.0,0.0,0.0,0.0,0.0
3232.733,0.0,0.0,0.0,0.0,0.0,0.0
3232.767,0.0,0.0,0.0,0.0,0.0,0.0
3232.792,0.0,0.0,0.0,0.0,0.0,0.0
3232.82,0.0,0.0,0.0,0.0,0.0,0.0
3232.847,0.0,0.0,0.0,0.0,0.0,0.0
3232.877,0.0,0.0,0.0,0.0,0.0,0.0
3232.908,0.0,0.0,0.0,0.0,0.0,0.0
3232.936,0.0,0.0,0.0,0.0,0.0,0.0
3232.966,0.0,0.0,0.0,0.0,0.0,0.0
3232.991,0.0,0.0,0.0,0.0,0.0,0.0
3233.017,0.0,0.0,0.0,0.0,0.0,0.0
3233.047,0.0,0.0,0.0,0.0,0.0,0.0
3233.075,0.0,0.0,0.0,0.0,0.0,0.0
3233.101,0.0,0.0,0.0,0.0,0.0,0.0
3233.132,0.0,0.0,0.0,0.0,0.0,0.0
3233.157,0.0,0.0,0.0,0.0,0.0,0.0
